Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0184	H+[c] + isobutyraldehyde[c] + NADPH[c] => isobutanol[c] + NADP(+)[c] 	YCR105W or YMR318C	  0.00	1000.00	  0.00
r_0185	H2O[c] + NAD[c] + phenylacetaldehyde[c] => 2 H+[c] + NADH[c] + phenylacetic acid[c] 	YMR169C or YMR170C	  0.00	1000.00	  0.00
r_0186	H+[c] + indol-3-ylacetaldehyde[c] + NADH[c] => NAD[c] + tryptophol[c] 	YBR145W or YDL168W or YOL086C	  0.00	1000.00	  0.00
r_0187	H+[m] + indol-3-ylacetaldehyde[m] + NADH[m] => NAD[m] + tryptophol[m] 	YGL256W or YMR083W	  0.00	1000.00	  0.00
r_0188	7,8-dihydroneopterin 3'-triphosphate[c] + 3 H2O[c] => 7,8-dihydroneopterin[c] + 2 H+[c] + 3 phosphate[c] 	YDR481C	  0.00	1000.00	  0.00
r_0189	allantoate[c] + H2O[c] <=> urea[c] + ureidoglycolic acid[c] 	YIR029W	-1000.00	1000.00	  0.00
r_0190	allantoin[c] + H2O[c] <=> allantoate[c] + H+[c] 	YIR027C	-1000.00	1000.00	  0.00
r_0191	3 H+[c] + H2O[c] + urea-1-carboxylic acid[c] => 2 ammonium[c] + 2 carbon dioxide[c] 	YBR208C	  0.00	1000.00	  0.00
r_0192	beta-D-mannosyldiacetylchitobiosyldiphosphodolichol[g] + GDP-alpha-D-mannose[g] + H+[g] => alpha-D-mannosyl-beta-D-mannosyldiacetylchitobiosyldiphosphodolichol[g] + GDP[g] 	YBR199W or YBR205W or YDR483W or YJL139C or YKR061W or YNL029C or YOR099W or YPL053C	  0.00	1000.00	  0.00
r_0193	H2O[v] + trehalose[v] => 2 D-glucose[v] 	YPR026W or YBR001C	  0.00	1000.00	  0.00
r_0194	H2O[c] + trehalose[c] => 2 D-glucose[c] 	YDR001C	  0.00	1000.00	  0.00
r_0195	D-glucose 6-phosphate[c] + UDP-D-glucose[c] => alpha,alpha-trehalose 6-phosphate[c] + H+[c] + UDP[c] 	(YBR126C and YDR074W and YML100W) or (YBR126C and YDR074W and YMR261C)	  0.00	1000.00	  0.00
r_0198	H2O[c] + maltose[c] => 2 D-glucose[c] 	YBR299W or YGR287C or YGR292W or YIL172C or YJL216C or YJL221C	  0.00	1000.00	  0.00
r_0199	4-guanidinobutanamide[c] + H2O[c] => 4-guanidinobutanoic acid[c] + ammonium[c] 	YDR242W or YMR293C	  0.00	1000.00	  0.00
r_0200	aminoacetone[c] + H2O[c] + oxygen[c] => ammonium[c] + hydrogen peroxide[c] + methylglyoxal[c] 		  0.00	1000.00	  0.00
r_0201	4-aminobutanal[m] + H2O[m] + NAD[m] => gamma-aminobutyrate[m] + 2 H+[m] + NADH[m] 	YOR374W	  0.00	1000.00	  0.00
r_0202	anthranilate[c] + PRPP[c] => diphosphate[c] + N-(5-phospho-beta-D-ribosyl)anthranilate[c] 	YDR354W	  0.00	1000.00	  0.00
r_0203	chorismate[c] + L-glutamine[c] => anthranilate[c] + H+[c] + L-glutamate[c] + pyruvate[c] 	YER090W and YKL211C	  0.00	1000.00	  0.00
r_0204	H2O[c] + P(1),P(4)-bis(5'-adenosyl) tetraphosphate[c] <=> 2 ADP[c] + 2 H+[c] 	YDR305C	-1000.00	1000.00	  0.00
r_0205	H+[c] + L-arabinose[c] + NADPH[c] => L-arabinitol[c] + NADP(+)[c] 	YHR104W	  0.00	1000.00	  0.00
r_0206	H2O[c] + L-arginine[c] => ornithine[c] + urea[c] 	YPL111W	  0.00	1000.00	  0.00
r_0207	(N(omega)-L-arginino)succinic acid[c] <=> fumarate[c] + L-arginine[c] 	YHR018C	-1000.00	1000.00	  0.00
r_0208	ATP[c] + L-aspartate[c] + L-citrulline[c] <=> (N(omega)-L-arginino)succinic acid[c] + AMP[c] + diphosphate[c] + H+[c] 	YOL058W	-1000.00	1000.00	  0.00
r_0209	ATP[c] + L-arginine[c] + tRNA(Arg)[c] => AMP[c] + Arg-tRNA(Arg)[c] + diphosphate[c] 	YDR341C	  0.00	1000.00	  0.00
r_0210	ATP[m] + L-arginine[m] + tRNA(Arg)[m] => AMP[m] + Arg-tRNA(Arg)[m] + diphosphate[m] 	YHR091C	  0.00	1000.00	  0.00
r_0211	ATP[c] + H2O[c] + L-aspartate[c] + L-glutamine[c] => AMP[c] + diphosphate[c] + H+[c] + L-asparagine[c] + L-glutamate[c] 	YGR124W or YPR145W	  0.00	1000.00	  0.00
r_0212	ATP[c] + L-asparagine[c] + tRNA(Asn)[c] => AMP[c] + Asn-tRNA(Asn)[c] + diphosphate[c] 	YHR019C	  0.00	1000.00	  0.00
r_0213	ATP[m] + L-asparagine[m] + tRNA(Asn)[m] => AMP[m] + Asn-tRNA(Asn)[m] + diphosphate[m] 	YCR024C	  0.00	1000.00	  0.00
r_0214	carbamoyl phosphate[c] + L-aspartate[c] => H+[c] + N-carbamoyl-L-aspartate[c] + phosphate[c] 	YJL130C	  0.00	1000.00	  0.00
r_0215	ATP[c] + L-aspartate[c] => 4-phospho-L-aspartate[c] + ADP[c] 	YER052C	  0.00	1000.00	  0.00
r_0216	2-oxoglutarate[c] + L-aspartate[c] <=> L-glutamate[c] + oxaloacetate[c] 	YLR027C	-1000.00	1000.00	  0.00
r_0217	L-glutamate[m] + oxaloacetate[m] => 2-oxoglutarate[m] + L-aspartate[m] 	YKL106W	  0.00	  0.00	  0.00
r_0218	2-oxoglutarate[p] + L-aspartate[p] <=> L-glutamate[p] + oxaloacetate[p] 	YLR027C	-1000.00	1000.00	  0.00
r_0219	4-phospho-L-aspartate[c] + H+[c] + NADPH[c] => L-aspartate 4-semialdehyde[c] + NADP(+)[c] + phosphate[c] 	YDR158W	  0.00	1000.00	  0.00
r_0220	ATP[c] + L-aspartate[c] + tRNA(Asp)[c] => AMP[c] + Asp-tRNA(Asp)[c] + diphosphate[c] 	YLL018C	  0.00	1000.00	  0.00
r_0221	ATP[m] + L-aspartate[m] + tRNA(Asp)[m] => AMP[m] + Asp-tRNA(Asp)[m] + diphosphate[m] 	YPL104W	  0.00	1000.00	  0.00
r_0222	ADP[c] + ATP[c] + H+[c] => P(1),P(4)-bis(5'-adenosyl) tetraphosphate[c] + phosphate[c] 	YDR530C	  0.00	1000.00	  0.00
r_0223	ADP[c] + GTP[c] + H+[c] => P1-(5'-adenosyl),P4-(5'-guanosyl) tetraphosphate[c] + phosphate[c] 	YCL050C	  0.00	1000.00	  0.00
r_0224	GDP[c] + GTP[c] + H+[c] => P(1),P(4)-bis(5'-guanosyl) tetraphosphate[c] + phosphate[c] 	YCL050C	  0.00	1000.00	  0.00
r_0225	ATP[c] + PRPP[c] => 5-phosphoribosyl-ATP[c] + diphosphate[c] 	YER055C	  0.00	1000.00	  0.00
r_0226	ADP[m] + 3 H+[c] + phosphate[m] => ATP[m] + 2 H+[m] + H2O[m] 	Q0080 and Q0085 and Q0130 and YBL099W and YBR039W and YDL004W and YDR298C and YDR377W and YJR121W and YKL016C and YLR295C and YML081C-A and YPL078C and YPL271W and YDR322C-A and YPR020W and YOL077W-A	  0.00	1000.00	  0.00
r_0227	ATP[c] + H2O[c] => ADP[c] + H+[e] + phosphate[c] 	(YCR024C-A and YEL017C-A and YGL008C) or (YCR024C-A and YEL017C-A and YPL036W) or YER005W	  0.00	1000.00	  0.00
r_0228	GDP-alpha-D-mannose[c] + N,N'-diacetylchitobiosyldiphosphodolichol[c] => beta-D-mannosyldiacetylchitobiosyldiphosphodolichol[c] + GDP[c] + H+[c] 	YBR110W	  0.00	1000.00	  0.00
r_0229	dethiobiotin[c] + polysulphur[c] <=> biotin[c] + 2 H+[c] 	YGR286C	-1000.00	1000.00	  0.00
r_0230	ATP[c] + biotin[c] + H+[c] => biotinyl-5'-AMP[c] + diphosphate[c] 	YDL141W	  0.00	1000.00	  0.00
r_0231	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c] + H+[c] + NADPH[c] => 14-demethyllanosterol[c] + NADP(+)[c] 	YNL280C	  0.00	1000.00	  0.00
r_0233	ergosta-5,7,24(28)-trien-3beta-ol[c] + H+[c] + NADPH[c] + oxygen[c] => ergosta-5,7,22,24(28)-tetraen-3beta-ol[c] + 2 H2O[c] + NADP(+)[c] 	YMR015C	  0.00	1000.00	  0.00
r_0234	NADP(+)[c] + zymosterol intermediate 1c[c] => carbon dioxide[c] + NADPH[c] + zymosterol intermediate 2[c] 	YGL001C	  0.00	1000.00	  0.00
r_0235	4beta-methylzymosterol-4alpha-carboxylic acid[c] + NAD[c] => 3-dehydro-4-methylzymosterol[c] + carbon dioxide[c] + NADH[c] 	YGL001C	  0.00	1000.00	  0.00
r_0236	3-dehydro-4-methylzymosterol[c] + H+[c] + NADPH[c] => 4alpha-methylzymosterol[c] + NADP(+)[c] 	YLR100W	  0.00	1000.00	  0.00
r_0237	H+[c] + NADPH[c] + zymosterol intermediate 2[c] => NADP(+)[c] + zymosterol[c] 	YLR100W	  0.00	1000.00	  0.00
r_0238	4alpha-methylzymosterol[c] + H+[c] + NADPH[c] + oxygen[c] => H2O[c] + NADP(+)[c] + zymosterol intermediate 1a[c] 	YGR060W	  0.00	1000.00	  0.00
r_0239	H+[c] + NADPH[c] + oxygen[c] + zymosterol intermediate 1a[c] => 2 H2O[c] + NADP(+)[c] + zymosterol intermediate 1b[c] 	YGR060W	  0.00	1000.00	  0.00
r_0240	NADPH[c] + oxygen[c] + zymosterol intermediate 1b[c] => H2O[c] + NADP(+)[c] + zymosterol intermediate 1c[c] 	YGR060W	  0.00	1000.00	  0.00
r_0241	14-demethyllanosterol[c] + 5 H+[c] + 3 oxygen[c] + 6 Ferrocytochrome b5[erm] => 4beta-methylzymosterol-4alpha-carboxylic acid[c] + 4 H2O[c] + 6 Ferricytochrome b5[erm] 	YGR060W	  0.00	1000.00	  0.00
r_0242	episterol[c] + H+[c] + NADPH[c] + oxygen[c] => ergosta-5,7,24(28)-trien-3beta-ol[c] + 2 H2O[c] + NADP(+)[c] 	YLR056W	  0.00	1000.00	  0.00
r_0243	fecosterol[c] => episterol[c] 	YMR202W	  0.00	1000.00	  0.00
r_0244	ergosta-5,7,22,24(28)-tetraen-3beta-ol[er] + H+[er] + NADPH[er] => ergosterol[er] + NADP(+)[er] 	YGL012W	  0.00	1000.00	  0.00
r_0249	4-hydroxybenzoate[c] + nonaprenyl diphosphate[c] => diphosphate[c] + nonaprenyl 4-hydroxybenzoate[c] 	YDL090C and YKL019W	  0.00	1000.00	  0.00
r_0250	2 ATP[c] + bicarbonate[c] + H2O[c] + L-glutamine[c] => 2 ADP[c] + carbamoyl phosphate[c] + 2 H+[c] + L-glutamate[c] + phosphate[c] 	YJL130C or (YJR109C and YOR303W)	  0.00	1000.00	  0.00
r_0252	(R)-carnitine[c] + acetyl-CoA[c] => coenzyme A[c] + O-acetylcarnitine[c] 	YAR035W or YER024W	  0.00	1000.00	  0.00
r_0253	(R)-carnitine[p] + acetyl-CoA[p] => coenzyme A[p] + O-acetylcarnitine[p] 	YML042W	  0.00	1000.00	  0.00
r_0254	coenzyme A[m] + O-acetylcarnitine[m] => (R)-carnitine[m] + acetyl-CoA[m] 	YML042W	  0.00	1000.00	  0.00
r_0255	2 hydrogen peroxide[c] => 2 H2O[c] + oxygen[c] 	YGR088W	  0.00	1000.00	  0.00
r_0256	2 hydrogen peroxide[p] => 2 H2O[p] + oxygen[p] 	YDR256C	  0.00	1000.00	  0.00
r_0259	ceramide-1 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-2 (C24)[er] + H2O[er] + NADP(+)[er] 	YDR297W	  0.00	1000.00	  0.00
r_0260	ceramide-1 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-2' (C24)[er] + H2O[er] + NADP(+)[er] 	YMR272C	  0.00	1000.00	  0.00
r_0261	ceramide-1 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-2 (C26)[er] + H2O[er] + NADP(+)[er] 	YDR297W	  0.00	1000.00	  0.00
r_0262	ceramide-1 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-2' (C26)[er] + H2O[er] + NADP(+)[er] 	YMR272C	  0.00	1000.00	  0.00
r_0263	sphinganine[er] + tetracosanoyl-CoA[er] => ceramide-1 (C24)[er] + coenzyme A[er] + H+[er] 	YKL008C and YHL003C and YMR298W	  0.00	1000.00	  0.00
r_0264	hexacosanoyl-CoA[er] + sphinganine[er] => ceramide-1 (C26)[er] + coenzyme A[er] + H+[er] 	YKL008C and YHL003C and YMR298W	  0.00	1000.00	  0.00
r_0265	phytosphingosine[er] + tetracosanoyl-CoA[er] => ceramide-2 (C24)[er] + coenzyme A[er] + H+[er] 	YKL008C and YHL003C and YMR298W	  0.00	1000.00	  0.00
r_0266	hexacosanoyl-CoA[er] + phytosphingosine[er] => ceramide-2 (C26)[er] + coenzyme A[er] + H+[er] 	YKL008C and YHL003C and YMR298W	  0.00	1000.00	  0.00
r_0267	ceramide-2 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-3 (C24)[er] + H2O[er] + NADP(+)[er] 	YMR272C	  0.00	1000.00	  0.00
r_0268	ceramide-2 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-3 (C26)[er] + H2O[er] + NADP(+)[er] 	YMR272C	  0.00	1000.00	  0.00
r_0269	ceramide-3 (C24)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-4 (C24)[er] + H2O[er] + NADP(+)[er] 	YMR272C	  0.00	1000.00	  0.00
r_0270	ceramide-3 (C26)[er] + H+[er] + NADPH[er] + oxygen[er] => ceramide-4 (C26)[er] + H2O[er] + NADP(+)[er] 	YMR272C	  0.00	1000.00	  0.00
r_0271	chitin[c] + H2O[c] => acetate[c] + chitosan[ce] + H+[c] 	YLR307W or YLR308W	  0.00	1000.00	  0.00
r_0272	UDP-N-acetyl-alpha-D-glucosamine[c] => chitin[c] + H+[c] + UDP[c] 	YBR023C or YBR038W or YNL192W	  0.00	1000.00	  0.00
r_0273	ATP[c] + choline[c] => ADP[c] + choline phosphate[c] + H+[c] 	YLR133W	  0.00	1000.00	  0.00
r_0274	choline phosphate[c] + CTP[c] + H+[c] => CDP-choline[c] + diphosphate[c] 	YGR202C	  0.00	1000.00	  0.00
r_0278	chorismate[c] => prephenate[c] 	YPR060C	  0.00	1000.00	  0.00
r_0279	5-O-(1-carboxyvinyl)-3-phosphoshikimic acid[c] => chorismate[c] + phosphate[c] 	YGL148W	  0.00	1000.00	  0.00
r_0280	cis-aconitate[m] + H2O[m] <=> isocitrate[m] 	YLR304C	-1000.00	1000.00	  0.00
r_0281	farnesyl diphosphate[lp] + isopentenyl diphosphate[lp] => diphosphate[lp] + geranylgeranyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0282	geranylgeranyl diphosphate[lp] + isopentenyl diphosphate[lp] => diphosphate[lp] + pentaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0283	isopentenyl diphosphate[lp] + pentaprenyl diphosphate[lp] => diphosphate[lp] + hexaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0284	hexaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] => diphosphate[lp] + heptaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0285	heptaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] => diphosphate[lp] + octaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0286	isopentenyl diphosphate[lp] + octaprenyl diphosphate[lp] => diphosphate[lp] + nonaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0287	isopentenyl diphosphate[lp] + nonaprenyl diphosphate[lp] => decaprenyl diphosphate[lp] + diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0288	decaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] => diphosphate[lp] + undecaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0289	isopentenyl diphosphate[lp] + undecaprenyl diphosphate[lp] => diphosphate[lp] + dodecaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0290	dodecaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] => diphosphate[lp] + tridecaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0291	isopentenyl diphosphate[lp] + tridecaprenyl diphosphate[lp] => diphosphate[lp] + tetradecaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0292	isopentenyl diphosphate[lp] + tetradecaprenyl diphosphate[lp] => diphosphate[lp] + pentadecaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0293	isopentenyl diphosphate[lp] + pentadecaprenyl diphosphate[lp] => diphosphate[lp] + hexadecaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0294	hexadecaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] <=> diphosphate[lp] + heptadecaprenyl diphosphate[lp] 	YBR002C or YMR101C	-1000.00	1000.00	  0.00
r_0295	heptadecaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] <=> diphosphate[lp] + octadecaprenyl diphosphate[lp] 	YBR002C or YMR101C	-1000.00	1000.00	  0.00
r_0296	isopentenyl diphosphate[lp] + octadecaprenyl diphosphate[lp] => diphosphate[lp] + nonadecaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0297	isopentenyl diphosphate[lp] + nonadecaprenyl diphosphate[lp] => diphosphate[lp] + icosaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0298	icosaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] => diphosphate[lp] + henicosaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0299	henicosaprenyl diphosphate[lp] + isopentenyl diphosphate[lp] => diphosphate[lp] + docosaprenyl diphosphate[lp] 	YBR002C or YMR101C	  0.00	1000.00	  0.00
r_0300	acetyl-CoA[m] + H2O[m] + oxaloacetate[m] => citrate[m] + coenzyme A[m] + H+[m] 	YNR001C or YPR001W	  0.00	1000.00	  0.00
r_0301	acetyl-CoA[p] + H2O[p] + oxaloacetate[p] => citrate[p] + coenzyme A[p] + H+[p] 	YCR005C	  0.00	1000.00	  0.00
r_0302	citrate[m] <=> cis-aconitate[m] + H2O[m] 	YLR304C	-1000.00	1000.00	  0.00
r_0303	citrate[c] <=> cis-aconitate[c] + H2O[c] 	YLR304C	-1000.00	1000.00	  0.00
r_0304	coproporphyrinogen III[c] + 2 H+[c] + oxygen[c] => 2 carbon dioxide[c] + 2 H2O[c] + protoporphyrinogen[c] 	YDR044W	  0.00	1000.00	  0.00
r_0306	ATP[c] + H2O[c] + L-glutamine[c] + UTP[c] => ADP[c] + CTP[c] + 2 H+[c] + L-glutamate[c] + phosphate[c] 	YBL039C or YJR103W	  0.00	1000.00	  0.00
r_0307	ammonium[c] + ATP[c] + UTP[c] => ADP[c] + CTP[c] + 2 H+[c] + phosphate[c] 	YBL039C or YJR103W	  0.00	1000.00	  0.00
r_0308	H2O[c] + L-cystathionine[c] => ammonium[c] + L-homocysteine[c] + pyruvate[c] 	YFR055W or YGL184C	  0.00	1000.00	  0.00
r_0309	L-homocysteine[c] + L-serine[c] => H2O[c] + L-cystathionine[c] 	YGR155W	  0.00	1000.00	  0.00
r_0310	H2O[c] + L-cystathionine[c] => 2-oxobutanoate[c] + ammonium[c] + L-cysteine[c] 	YAL012W	  0.00	1000.00	  0.00
r_0311	L-cysteine[c] + O-acetyl-L-homoserine[c] => acetate[c] + H+[c] + L-cystathionine[c] 	YJR130C	  0.00	1000.00	  0.00
r_0312	hydrogen sulfide[c] + O-acetyl-L-serine[c] => acetate[c] + L-cysteine[c] 	YLR303W	  0.00	  0.00	  0.00
r_0313	ATP[c] + L-cysteine[c] + tRNA(Cys)[c] => AMP[c] + Cys-tRNA(Cys)[c] + diphosphate[c] 	YNL247W	  0.00	1000.00	  0.00
r_0314	cytidine[c] + H+[c] + H2O[c] => ammonium[c] + uridine[c] 	YLR245C	  0.00	1000.00	  0.00
r_0315	cytidine[c] + GTP[c] => CMP[c] + GDP[c] + H+[c] 	YNR012W	  0.00	1000.00	  0.00
r_0317	2 H+[c] + lanosterol[c] + 3 NADPH[c] + 3 oxygen[c] => 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c] + formate[c] + 4 H2O[c] + 3 NADP(+)[c] 	YHR007C and YHR042W	  0.00	1000.00	  0.00
r_0318	cytosine[c] + H+[c] + H2O[c] => ammonium[c] + uracil[c] 	YPR062W	  0.00	1000.00	  0.00
r_0319	D-arabinono-1,4-lactone[c] + oxygen[c] => dehydro-D-arabinono-1,4-lactone[c] + H+[c] + hydrogen peroxide[c] 	YML086C	  0.00	1000.00	  0.00
r_0320	D-arabinose[c] + NAD[c] => D-arabinono-1,4-lactone[c] + H+[c] + NADH[c] 	YMR041C	  0.00	1000.00	  0.00
r_0321	D-arabinose[c] + NADP(+)[c] => D-arabinono-1,4-lactone[c] + H+[c] + NADPH[c] 	YBR149W	  0.00	1000.00	  0.00
r_0322	D-fructose 1-phosphate[c] <=> D-glyceraldehyde[c] + dihydroxyacetone phosphate[c] 	YKL060C	-1000.00	1000.00	  0.00
r_0323	D-glucitol[c] + NAD[c] => D-fructose[c] + H+[c] + NADH[c] 	YDL246C or YJR159W	  0.00	1000.00	  0.00
r_0326	dCMP[c] + H+[c] + H2O[c] <=> ammonium[c] + dUMP[c] 	YHR144C	-1000.00	1000.00	  0.00
r_0327	dCTP[c] + H+[c] + H2O[c] => ammonium[c] + dUTP[c] 	YHR144C	  0.00	1000.00	  0.00
r_0328	2'-deoxyadenosine[c] + H+[c] + H2O[c] => 2'-deoxyinosine[c] + ammonium[c] 	YNL141W	  0.00	1000.00	  0.00
r_0329	deoxycytidine[c] + H+[c] + H2O[c] => 2'-deoxyuridine[c] + ammonium[c] 	YLR245C	  0.00	1000.00	  0.00
r_0330	ATP[c] + dGMP[c] <=> ADP[c] + dGDP[c] 	YDR454C	-1000.00	1000.00	  0.00
r_0331	H2O[c] + spermidine[c] + ubiquinone-6[m] => 4-aminobutanal[c] + trimethylenediamine[c] + ubiquinol-6[m] 	YHR068W	  0.00	1000.00	  0.00
r_0332	2-deoxy-D-ribose[c] + ATP[c] => 2-deoxy-D-ribose 5-phosphate[c] + ADP[c] + H+[c] 	YCR036W	  0.00	1000.00	  0.00
r_0334	3'-dephospho-CoA[m] + ATP[m] => ADP[m] + coenzyme A[m] + H+[m] 	YDR196C	  0.00	1000.00	  0.00
r_0335	7,8-diaminononanoate[c] + ATP[c] + carbon dioxide[c] <=> ADP[c] + dethiobiotin[c] + 3 H+[c] + phosphate[c] 	YNR057C	-1000.00	1000.00	  0.00
r_0340	lignoceric acid[er] + sphinganine[er] <=> ceramide-1 (C24)[er] + H2O[er] 	YPL087W	-1000.00	1000.00	  0.00
r_0341	cerotic acid[er] + sphinganine[er] <=> ceramide-1 (C26)[er] + H2O[er] 	YPL087W	-1000.00	1000.00	  0.00
r_0342	ceramide-2 (C24)[er] + H2O[er] => lignoceric acid[er] + phytosphingosine[er] 	YPL087W	  0.00	1000.00	  0.00
r_0343	ceramide-2 (C26)[er] + H2O[er] => cerotic acid[er] + phytosphingosine[er] 	YPL087W	  0.00	1000.00	  0.00
r_0344	dihydrofolic acid[c] + H+[c] + NADPH[c] => NADP(+)[c] + THF[c] 	YOR236W	  0.00	1000.00	  0.00
r_0345	dihydrofolic acid[m] + H+[m] + NADPH[m] => NADP(+)[m] + THF[m] 	YOR236W	  0.00	1000.00	  0.00
r_0346	7,8-dihydropteroate[c] + ATP[c] + L-glutamate[c] => ADP[c] + dihydrofolic acid[c] + H+[c] + phosphate[c] 	YMR113W	  0.00	1000.00	  0.00
r_0347	7,8-dihydroneopterin[m] => 2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol[m] + glycolaldehyde[m] 	YNL256W	  0.00	1000.00	  0.00
r_0348	7,8-dihydroneopterin 3'-phosphate[c] + H2O[c] => 7,8-dihydroneopterin[c] + phosphate[c] 	YDL100C	  0.00	1000.00	  0.00
r_0349	(S)-dihydroorotate[c] + H2O[c] <=> H+[c] + N-carbamoyl-L-aspartate[c] 	YLR420W	-1000.00	1000.00	  0.00
r_0350	2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol[m] + 4-aminobenzoate[m] => 7,8-dihydropteroate[m] + H2O[m] 	YNL256W	  0.00	1000.00	  0.00
r_0351	(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate[m] + 4-aminobenzoate[m] => 7,8-dihydropteroate[m] + diphosphate[m] 	YNL256W	  0.00	1000.00	  0.00
r_0352	(R)-2,3-dihydroxy-3-methylbutanoate[m] => 3-methyl-2-oxobutanoate[m] + H2O[m] 	YJR016C	  0.00	1000.00	  0.00
r_0353	(2R,3R)-2,3-dihydroxy-3-methylpentanoate[m] => (S)-3-methyl-2-oxopentanoate[m] + H2O[m] 	YJR016C	  0.00	1000.00	  0.00
r_0354	ATP[c] + glycerone[c] => ADP[c] + dihydroxyacetone phosphate[c] + H+[c] 	YFL053W or YML070W	  0.00	1000.00	  0.00
r_0355	isopentenyl diphosphate[c] + prenyl diphosphate(3-)[c] => diphosphate[c] + geranyl diphosphate[c] 	YJL167W	  0.00	1000.00	  0.00
r_0356	1,3-bisphospho-D-glycerate[c] <=> 2,3-bisphospho-D-glyceric acid[c] + H+[c] 	YKL152C	-1000.00	1000.00	  0.00
r_0357	5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + 3 H2O[c] => 3 H+[c] + myo-inositol 1,3,4,5,6-pentakisphosphate[c] + 3 phosphate[c] 	YOR163W	  0.00	1000.00	  0.00
r_0358	ATP[c] + 2 H+[c] + myo-inositol 1,3,4,5,6-pentakisphosphate[c] + 2 phosphate[c] => 5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate[c] + ADP[c] + 2 H2O[c] 	YDR017C	  0.00	1000.00	  0.00
r_0359	2-(3-amino-3-carboxypropyl)-L-histidine[c] + S-adenosyl-L-methionine[c] => 2-[3-carboxy-3-(methylammonio)propyl]-L-histidine[c] + H+[c] + S-adenosyl-L-homocysteine[c] 	YLR172C	  0.00	1000.00	  0.00
r_0360	CTP[c] + dolichol[c] + H+[c] => CDP[c] + dolichyl phosphate[c] 	YMR013C	  0.00	1000.00	  0.00
r_0361	dolichyl phosphate[c] + GDP-alpha-D-mannose[c] => dolichyl D-mannosyl phosphate[er] + GDP[c] + H+[c] 	YPR183W	  0.00	1000.00	  0.00
r_0362	dolichyl D-mannosyl phosphate[er] => dolichyl phosphate[er] + mannan[er] 	(YAL023C and YDL095W) or YDL093W or YJR143C or YOR321W	  0.00	1000.00	  0.00
r_0363	ATP[c] + dTMP[c] => ADP[c] + dTDP[c] 	YJR057W	  0.00	1000.00	  0.00
r_0364	dUTP[c] + H2O[c] => diphosphate[c] + dUMP[c] + H+[c] 	YJR069C or YBR252W	  0.00	1000.00	  0.00
r_0365	H2O[e] + pectin[e] => D-galacturonate[e] 	YJR153W	  0.00	1000.00	  0.00
r_0366	2-phospho-D-glyceric acid[c] <=> H2O[c] + phosphoenolpyruvate[c] 	YPL281C or YGR254W or YHR174W or YMR323W or YOR393W	-1000.00	1000.00	  0.00
